ID;Authors;Article Title;DOI;DOI Link;Supply/demand CES;CES services type original;Initial variables;Final Variables;Most contributing variable;Models used;Best Model;Presence/Abundance model;Original pixel size;Pixel size resampled;Temporality;Social media source data;Type of social media data;Spatial cover;Protect area;Country;Area name;Ecosystem type 1;Ecosystem type 2;Ecosystem type 3;Evaluate changes over time;Excluir;Metrics;Revisor;Order;Variables Standardized;Type;Variables Originales;Level3;Level2;Level1;CES;IPBES;CES services type original;Metrics values;Metrics threshold
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;euclidean distance to main villages;euclidean distance to main villages;euclidean distance to main villages;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1323;villages;Distance;euclidean distance to main villages;Urban settlement;Infrastructure;Anthropic elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.96;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;euclidean distance to the locations of agritainment and homestay inns;euclidean distance to the locations of agritainment and homestay inns;euclidean distance to the locations of agritainment and homestay inns;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1324;agritainment and homestay inns;Distance;euclidean distance to the locations of agritainment and homestay inns;Accommodation;Infrastructure;Anthropic elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.97;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;tree canopy density;tree canopy density;tree canopy density;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1325;tree canopy;Density;tree canopy density;Flora;Natural Environment;Natural elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.98;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;old trees;old trees;old trees;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1326;old trees;Density;old trees;Flora;Natural Environment;Natural elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.99;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;land-use data;land-use data;land-use data;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1327;land-use;Original variable;land-use data;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.100;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;median reflectance value for the RGB bands;median reflectance value for the RGB bands;median reflectance value for the RGB bands;MaxEnt;MaxEnt;Presence;30;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1328;reflectance rgb;Median;median reflectance value for the band blue;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.101;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;spatial heterogeneity of median reflectance values for the RGB bands;spatial heterogeneity of median reflectance values for the RGB bands;spatial heterogeneity of median reflectance values for the RGB bands;MaxEnt;MaxEnt;Presence;30;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1329;diversity of rgb clusters;Heterogenity;spatial heterogeneity of median reflectance values for the band blue;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.102;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;seasonal variability of reflectance values for the RGB bands;seasonal variability of reflectance values for the RGB bands;seasonal variability of reflectance values for the RGB bands;MaxEnt;MaxEnt;Presence;30;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1330;diversity of rgb clusters;Heterogenity;seasonal variability of reflectance values for the band blue;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.103;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;number of clusters;number of clusters;number of clusters;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1331;clusters;Count;number of clusters;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.104;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;shannon-diversity clusters;shannon-diversity clusters;shannon-diversity clusters;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1332;clusters;Diversity;shannon-diversity clusters;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.105;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;simpson-diversity clusters;simpson-diversity clusters;simpson-diversity clusters;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1333;clusters;Diversity;simpson-diversity clusters;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.106;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;pielou evenness of clusters;pielou evenness of clusters;pielou evenness of clusters;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1334;clusters;Diversity;pielou evenness of clusters;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.107;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;annual mean temperature;annual mean temperature;annual mean temperature;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1335;temperature;Mean;annual mean temperature;Climate and Weather;Natural Environment;Natural elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.108;
411;"You S.; Zheng Q.; Chen B.; Xu Z.; Lin Y.; Gan M.; Zhu C.; Deng J.; Wang K.";Identifying the spatiotemporal dynamics of forest ecotourism values with remotely sensed images and social media data: A perspective of public preferences;10.1016/j.jclepro.2022.130715;http://dx.doi.org/10.1016/j.jclepro.2022.130715;Demand;forest ecotourism;annual mean pm2.5 concentration;annual mean pm2.5 concentration;annual mean pm2.5 concentration;MaxEnt;MaxEnt;Presence;;;2010-2019;Dianping;Text;Regional;partially;China;Lin'an County, Zhejiang, China;;;;yes;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;1336;pm2.5;Mean;annual mean pm2.5 concentration;Air Quality;Environmental Quality;Anthropic elements;Enjoy the fauna and flora;Physical and psychological experiences;;0.88-0.109;
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;distance to the aesthetic sites;distance to the aesthetic sites;;MaxEnt;MaxEnt;Presence;;;2021-2022;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;456;aesthetic sites;Distance;distance to the aesthetic sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;distance to the cultural heritage sites;distance to the cultural heritage sites;;MaxEnt;MaxEnt;Presence;;;2021-2023;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;457;cultural sites;Distance;distance to the cultural heritage sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;elevation;elevation;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;448;elevation;Original variable;elevation;Topographical Variables;Natural Environment;Natural elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;habitat quality index;habitat quality index;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;449;habitat quality index;Other;habitat quality index;Habitat Quality Index;Environmental Quality;Anthropic elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;land use type;land use type;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;450;LULC;Original variable;land use type;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;night-time satellite data;night-time satellite data;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;451;night-time satellite data;Other;night-time satellite data;Remote sensing data;Remote sensing data;Remote sensing data;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;population density;population density;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;452;population density;Density;population density;Demographic data;Statistical data;Anthropic elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;distance to recreation sites;distance to recreation sites;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;453;recreation sites;Distance;distance to recreation sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;distance to rivers and lakes;distance to rivers and lakes;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;454;rivers and lakes;Distance;distance to rivers and lakes;Water;Natural Environment;Natural elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;distance to roads;distance to roads;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;455;roads;Distance;distance to roads;Roads and Paths;Accessibility;Anthropic elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Aesthetic;vegetation coverage index;vegetation coverage index;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;458;vegetation coverage index;Percentage;vegetation coverage index;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Enjoy the landscape;Physical and psychological experiences;Aesthetic;0.873;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;distance to the aesthetic sites;distance to the aesthetic sites;;MaxEnt;MaxEnt;Presence;;;2021-2022;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;467;aesthetic sites;Distance;distance to the aesthetic sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;distance to the cultural heritage sites;distance to the cultural heritage sites;;MaxEnt;MaxEnt;Presence;;;2021-2023;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;468;cultural sites;Distance;distance to the cultural heritage sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;elevation;elevation;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;459;elevation;Original variable;elevation;Topographical Variables;Natural Environment;Natural elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;habitat quality index;habitat quality index;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;460;habitat quality index;Other;habitat quality index;Habitat Quality Index;Environmental Quality;Anthropic elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;land use type;land use type;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;461;LULC;Original variable;land use type;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;night-time satellite data;night-time satellite data;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;462;night-time satellite data;Other;night-time satellite data;Remote sensing data;Remote sensing data;Remote sensing data;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;population density;population density;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;463;population density;Density;population density;Demographic data;Statistical data;Anthropic elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;distance to recreation sites;distance to recreation sites;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;464;recreation sites;Distance;distance to recreation sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;distance to rivers and lakes;distance to rivers and lakes;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;465;rivers and lakes;Distance;distance to rivers and lakes;Water;Natural Environment;Natural elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;distance to roads;distance to roads;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;466;roads;Distance;distance to roads;Roads and Paths;Accessibility;Anthropic elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Historical and cultural;vegetation coverage index;vegetation coverage index;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;469;vegetation coverage index;Percentage;vegetation coverage index;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Cultural heritage;Supporting identities;Historical and cultural;0.907;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Leisure services ;distance to the aesthetic sites;distance to the aesthetic sites;;MaxEnt;MaxEnt;Presence;;;2021-2022;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;478;aesthetic sites;Distance;distance to the aesthetic sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Recreation;Physical and psychological experiences;Leisure services ;0.871;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Leisure services ;distance to the cultural heritage sites;distance to the cultural heritage sites;;MaxEnt;MaxEnt;Presence;;;2021-2023;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;479;cultural sites;Distance;distance to the cultural heritage sites;Cultural and Recreational Zones;Cultural and Historical Heritage;Anthropic elements;Recreation;Physical and psychological experiences;Leisure services ;0.871;0.85
26;"Li, C; Liang, QF; Lin, BD; Zhai, J";Landscape management and planning as a spatial organization method connecting CES supply-demand assessment and sustainable tourism development;10.1016/j.jort.2023.100705;http://dx.doi.org/10.1016/j.jort.2023.100705;Both;Leisure services ;elevation;elevation;;MaxEnt;MaxEnt;Presence;;;2021-2024;Six Foot;Photos;Local;no;China;Suzhou city;Urban lakes, ponds, wetlands;Rivers and lakes;;no;no;AUC-ROC (Area Under the Receiver Operating Characteristic Curve);Carlos;470;elevation;Original variable;elevation;Topographical Variables;Natural Environment;Natural elements;Recreation;Physical and psychological experiences;Leisure services ;0.871;0.85
