ID;Authors;Article Title;DOI;DOI Link;Supply/demand CES;CES services type original;Initial variables;Final Variables;Most contributing variable;Models used;Best Model;Presence/Abundance model;Original pixel size;Pixel size resampled;Temporality;Social media source data;Type of social media data;Spatial cover;Protect area;Country;Area name;Ecosystem type 1;Ecosystem type 2;Ecosystem type 3;Evaluate changes over time;Excluir;Metrics;Variables Standardized;Type;Variables Originales;Level3;Level2;Level1;CES;IPBES
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;geological heritage;geological heritage;;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";geological features;Other;geological heritage;Geology;Natural Environment;Natural elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;habitat diversity;habitat diversity;habitat diversity;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";100;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";habitat diversity;Other;habitat diversity;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;land cover;land cover;land cover;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";100;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";LULC;Original variable;land cover;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;land-cover diversity;land-cover diversity;;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";100;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";LULC;Diversity;land-cover diversity;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;path density;path density;;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";path;Density;path density;Roads and Paths;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;population;population;population;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";1000;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";population density;Density;population;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;protected status;protected status;;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";protection status;Other;protected status;Protected Areas;Protected Areas;Land management;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;length of river;length of river;;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";rivers;Length;length of river;Water;Natural Environment;Natural elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;major roads;major roads;major roads;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";roads;Other;major roads;Roads and Paths;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;average slope;average slope;;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";25;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";slope;Mean;average slope;Topographical Variables;Natural Environment;Natural elements;Recreation;Physical and psychological experiences
41;"Neill, AM; O'Donoghue, C; Stout, JC";Spatial analysis of cultural ecosystem services using data from social media: A guide to model selection for research and practice;10.3897/oneeco.8.e95685;"http://dx.doi.org/10.3897/oneeco.8.e95685"",""http://dx.doi.org/10.3897/oneeco.8.e95685";Both;Recreation;town distance;town distance;town distance;"Global regression;Logistic geographic weighted regression;MaxEnt;Simple Linear Regression";Not specified;"Abundance;Presence";;100 m for MaxEnt and 2000 for all the other models;2010-2019;Flickr;Geolocated photos;Regional;yes;Ireland;County Galway;High Mountain - forest;High Mountain - grassland;Coastal systems (incl wetlands);no;no;"AUC-ROC (Area Under the Receiver Operating Characteristic Curve);AIC (Akaike Information Criterion)";town;Distance;town distance;Urban settlement;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences
42;"Sonter, LJ; Watson, KB; Wood, SA; Ricketts, TH";Spatial and Temporal Dynamics and Value of Nature-Based Recreation, Estimated via Social Media;10.1371/journal.pone.0162372;http://dx.doi.org/10.1371/journal.pone.0162372;Undefined;opportunities for nature-based recreation;count of camping;count of camping;;Multiple linear regression;Multiple linear regression;Abundance;not available;;2017-2014;Flickr;Geolocated photos;Regional;yes;United States;Vermont;Temperate deciduous forest;High Mountain - forest;;yes;no;R² (Coefficient of Determination);camping;Count;count of camping;Accommodation;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences
42;"Sonter, LJ; Watson, KB; Wood, SA; Ricketts, TH";Spatial and Temporal Dynamics and Value of Nature-Based Recreation, Estimated via Social Media;10.1371/journal.pone.0162372;http://dx.doi.org/10.1371/journal.pone.0162372;Undefined;opportunities for nature-based recreation;lulc forest;lulc forest;lulc forest;Multiple linear regression;Multiple linear regression;Abundance;not available;;2017-2014;Flickr;Geolocated photos;Regional;yes;United States;Vermont;Temperate deciduous forest;High Mountain - forest;;yes;no;R² (Coefficient of Determination);LULC;Original variable;lulc forest;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences
42;"Sonter, LJ; Watson, KB; Wood, SA; Ricketts, TH";Spatial and Temporal Dynamics and Value of Nature-Based Recreation, Estimated via Social Media;10.1371/journal.pone.0162372;http://dx.doi.org/10.1371/journal.pone.0162372;Undefined;opportunities for nature-based recreation;lulc water;lulc water;;Multiple linear regression;Multiple linear regression;Abundance;not available;;2017-2014;Flickr;Geolocated photos;Regional;yes;United States;Vermont;Temperate deciduous forest;High Mountain - forest;;yes;no;R² (Coefficient of Determination);LULC;Original variable;lulc water;Land Use and Land Cover;Land Use and Land Cover;Natural elements;Recreation;Physical and psychological experiences
42;"Sonter, LJ; Watson, KB; Wood, SA; Ricketts, TH";Spatial and Temporal Dynamics and Value of Nature-Based Recreation, Estimated via Social Media;10.1371/journal.pone.0162372;http://dx.doi.org/10.1371/journal.pone.0162372;Undefined;opportunities for nature-based recreation;ownership type;ownership type;ownership type;Multiple linear regression;Multiple linear regression;Abundance;not available;;2017-2014;Flickr;Geolocated photos;Regional;yes;United States;Vermont;Temperate deciduous forest;High Mountain - forest;;yes;no;R² (Coefficient of Determination);ownership type;Original variable;ownership type;Land ownership;Management ;Land management;Recreation;Physical and psychological experiences
42;"Sonter, LJ; Watson, KB; Wood, SA; Ricketts, TH";Spatial and Temporal Dynamics and Value of Nature-Based Recreation, Estimated via Social Media;10.1371/journal.pone.0162372;http://dx.doi.org/10.1371/journal.pone.0162372;Undefined;opportunities for nature-based recreation;size of conserved land;size of conserved land;size of conserved land;Multiple linear regression;Multiple linear regression;Abundance;not available;;2017-2014;Flickr;Geolocated photos;Regional;yes;United States;Vermont;Temperate deciduous forest;High Mountain - forest;;yes;no;R² (Coefficient of Determination);size of conserved land;Area;size of conserved land;Protected Areas;Protected Areas;Land management;Recreation;Physical and psychological experiences
42;"Sonter, LJ; Watson, KB; Wood, SA; Ricketts, TH";Spatial and Temporal Dynamics and Value of Nature-Based Recreation, Estimated via Social Media;10.1371/journal.pone.0162372;http://dx.doi.org/10.1371/journal.pone.0162372;Undefined;opportunities for nature-based recreation;slope;slope;slope;Multiple linear regression;Multiple linear regression;Abundance;not available;;2017-2014;Flickr;Geolocated photos;Regional;yes;United States;Vermont;Temperate deciduous forest;High Mountain - forest;;yes;no;R² (Coefficient of Determination);slope;Original variable;slope;Topographical Variables;Natural Environment;Natural elements;Recreation;Physical and psychological experiences
